dist,corr,no_jobs,no_machines,problem,type,objective,instance,cost,time,no_evals
uniform,random,30,5,flowshop,PERM,FLOWTIME,uniform_random_30_5_06.txt,25550,270000,618117315
uniform,random,30,5,flowshop,PERM,FLOWTIME,uniform_random_30_5_07.txt,28169,270008,547527744
uniform,random,30,5,flowshop,PERM,FLOWTIME,uniform_random_30_5_08.txt,28822,270014,639719136
uniform,random,30,5,flowshop,PERM,FLOWTIME,uniform_random_30_5_09.txt,29678,270009,614599228
uniform,random,30,5,flowshop,PERM,FLOWTIME,uniform_random_30_5_10.txt,27002,270017,612689119
uniform,random,30,5,flowshop,PERM,MAKESPAN,uniform_random_30_5_01.txt,1698,270004,2436698043
uniform,random,30,5,flowshop,PERM,MAKESPAN,uniform_random_30_5_02.txt,1674,270016,2315311508
uniform,random,30,5,flowshop,PERM,MAKESPAN,uniform_random_30_5_03.txt,1809,270000,2251636126
uniform,random,30,5,flowshop,PERM,MAKESPAN,uniform_random_30_5_04.txt,1747,270024,2288290706
uniform,random,30,5,flowshop,PERM,MAKESPAN,uniform_random_30_5_05.txt,1591,270019,2268207697
uniform,random,30,5,flowshop,PERM,MAKESPAN,uniform_random_30_5_06.txt,1641,270014,2407796970
uniform,random,30,5,flowshop,PERM,MAKESPAN,uniform_random_30_5_07.txt,1740,270000,2410586558
uniform,random,30,5,flowshop,PERM,MAKESPAN,uniform_random_30_5_08.txt,1839,270008,2202062051
uniform,random,30,5,flowshop,PERM,MAKESPAN,uniform_random_30_5_09.txt,1886,270034,2214169472
uniform,random,30,5,flowshop,PERM,MAKESPAN,uniform_random_30_5_10.txt,1736,270012,2136147071
uniform,random,30,10,flowshop,NOIDLE,FLOWTIME,uniform_random_30_10_01.txt,53180,540015,347117109
uniform,random,30,10,flowshop,NOIDLE,FLOWTIME,uniform_random_30_10_02.txt,49542,540000,348759062
uniform,random,30,10,flowshop,NOIDLE,FLOWTIME,uniform_random_30_10_03.txt,46401,540000,340895173
uniform,random,30,10,flowshop,NOIDLE,FLOWTIME,uniform_random_30_10_04.txt,48854,540000,343014831
uniform,random,30,10,flowshop,NOIDLE,FLOWTIME,uniform_random_30_10_05.txt,50667,540000,341675247
uniform,random,30,10,flowshop,NOIDLE,FLOWTIME,uniform_random_30_10_06.txt,46280,540021,327491810
uniform,random,30,10,flowshop,NOIDLE,FLOWTIME,uniform_random_30_10_07.txt,45631,540000,342454226
uniform,random,30,10,flowshop,NOIDLE,FLOWTIME,uniform_random_30_10_08.txt,60410,540013,348713308
uniform,random,30,10,flowshop,NOIDLE,FLOWTIME,uniform_random_30_10_09.txt,53949,540024,347949414
uniform,random,30,10,flowshop,NOIDLE,FLOWTIME,uniform_random_30_10_10.txt,55323,540000,345991644
uniform,random,30,10,flowshop,NOIDLE,MAKESPAN,uniform_random_30_10_01.txt,2623,540027,315766847
uniform,random,30,10,flowshop,NOIDLE,MAKESPAN,uniform_random_30_10_02.txt,2344,540006,368154765
uniform,random,30,10,flowshop,NOIDLE,MAKESPAN,uniform_random_30_10_03.txt,2282,540051,329103798
uniform,random,30,10,flowshop,NOIDLE,MAKESPAN,uniform_random_30_10_04.txt,2234,540000,344580810
uniform,random,30,10,flowshop,NOIDLE,MAKESPAN,uniform_random_30_10_05.txt,2392,540030,335696749
uniform,random,30,10,flowshop,NOIDLE,MAKESPAN,uniform_random_30_10_06.txt,2250,540000,355314492
uniform,random,30,10,flowshop,NOIDLE,MAKESPAN,uniform_random_30_10_07.txt,2266,540026,338261500
uniform,random,30,10,flowshop,NOIDLE,MAKESPAN,uniform_random_30_10_08.txt,2832,540015,355531175
uniform,random,30,10,flowshop,NOIDLE,MAKESPAN,uniform_random_30_10_09.txt,2615,540004,333368078
uniform,random,30,10,flowshop,NOIDLE,MAKESPAN,uniform_random_30_10_10.txt,2618,540051,333707356
uniform,random,30,10,flowshop,NOWAIT,FLOWTIME,uniform_random_30_10_01.txt,46501,540017,2206067665
uniform,random,30,10,flowshop,NOWAIT,FLOWTIME,uniform_random_30_10_02.txt,47046,540044,2282364342
uniform,random,30,10,flowshop,NOWAIT,FLOWTIME,uniform_random_30_10_03.txt,45537,540028,2241853304
uniform,random,30,10,flowshop,NOWAIT,FLOWTIME,uniform_random_30_10_04.txt,45786,540000,2334105342
uniform,random,30,10,flowshop,NOWAIT,FLOWTIME,uniform_random_30_10_05.txt,47992,540014,2277109345
uniform,random,30,10,flowshop,NOWAIT,FLOWTIME,uniform_random_30_10_06.txt,45870,540008,2312688008
uniform,random,30,10,flowshop,NOWAIT,FLOWTIME,uniform_random_30_10_07.txt,48540,540026,2301683928
uniform,random,30,10,flowshop,NOWAIT,FLOWTIME,uniform_random_30_10_08.txt,47427,540003,2303347079
uniform,random,30,10,flowshop,NOWAIT,FLOWTIME,uniform_random_30_10_09.txt,44430,540012,2394782140
uniform,random,30,10,flowshop,NOWAIT,FLOWTIME,uniform_random_30_10_10.txt,48900,540000,2266256208
uniform,random,30,10,flowshop,NOWAIT,MAKESPAN,uniform_random_30_10_01.txt,2809,540034,2563209483
uniform,random,30,10,flowshop,NOWAIT,MAKESPAN,uniform_random_30_10_02.txt,2699,540001,2730646174
uniform,random,30,10,flowshop,NOWAIT,MAKESPAN,uniform_random_30_10_03.txt,2747,540004,2825500039
uniform,random,30,10,flowshop,NOWAIT,MAKESPAN,uniform_random_30_10_04.txt,2662,540012,2703602546
uniform,random,30,10,flowshop,NOWAIT,MAKESPAN,uniform_random_30_10_05.txt,2797,540000,2761869592
uniform,random,30,10,flowshop,NOWAIT,MAKESPAN,uniform_random_30_10_06.txt,2745,540069,2653364716
uniform,random,30,10,flowshop,NOWAIT,MAKESPAN,uniform_random_30_10_07.txt,2805,540009,2779877560
uniform,random,30,10,flowshop,NOWAIT,MAKESPAN,uniform_random_30_10_08.txt,2831,540004,2652555547
uniform,random,30,10,flowshop,NOWAIT,MAKESPAN,uniform_random_30_10_09.txt,2607,540039,2576609340
uniform,random,30,10,flowshop,NOWAIT,MAKESPAN,uniform_random_30_10_10.txt,2890,540014,2763115953
uniform,random,30,10,flowshop,PERM,FLOWTIME,uniform_random_30_10_01.txt,37007,540020,756455067
uniform,random,30,10,flowshop,PERM,FLOWTIME,uniform_random_30_10_02.txt,37395,540025,735817000
uniform,random,30,10,flowshop,PERM,FLOWTIME,uniform_random_30_10_03.txt,37388,540022,725053683
uniform,random,30,10,flowshop,PERM,FLOWTIME,uniform_random_30_10_04.txt,37178,540017,726798000
uniform,random,30,10,flowshop,PERM,FLOWTIME,uniform_random_30_10_05.txt,38448,540018,713602752
uniform,random,30,10,flowshop,PERM,FLOWTIME,uniform_random_30_10_06.txt,36334,540048,720717080
uniform,random,30,10,flowshop,PERM,FLOWTIME,uniform_random_30_10_07.txt,38047,540019,700758026
uniform,random,30,10,flowshop,PERM,FLOWTIME,uniform_random_30_10_08.txt,38830,540044,688204832
uniform,random,30,10,flowshop,PERM,FLOWTIME,uniform_random_30_10_09.txt,36127,540007,681291451
uniform,random,30,10,flowshop,PERM,FLOWTIME,uniform_random_30_10_10.txt,38526,540014,775325248
uniform,random,30,10,flowshop,PERM,MAKESPAN,uniform_random_30_10_01.txt,2026,540017,3116594369
uniform,random,30,10,flowshop,PERM,MAKESPAN,uniform_random_30_10_02.txt,1976,540003,3225817961
uniform,random,30,10,flowshop,PERM,MAKESPAN,uniform_random_30_10_03.txt,2011,540043,3143688615
uniform,random,30,10,flowshop,PERM,MAKESPAN,uniform_random_30_10_04.txt,1939,540032,3144340918
uniform,random,30,10,flowshop,PERM,MAKESPAN,uniform_random_30_10_05.txt,2051,540060,3020564732
uniform,random,30,10,flowshop,PERM,MAKESPAN,uniform_random_30_10_06.txt,1944,540034,2904881159
uniform,random,30,10,flowshop,PERM,MAKESPAN,uniform_random_30_10_07.txt,1999,540017,3192305446
uniform,random,30,10,flowshop,PERM,MAKESPAN,uniform_random_30_10_08.txt,2113,540008,3069565956
uniform,random,30,10,flowshop,PERM,MAKESPAN,uniform_random_30_10_09.txt,1973,540003,3025409780
uniform,random,30,10,flowshop,PERM,MAKESPAN,uniform_random_30_10_10.txt,2112,540012,3024135173
uniform,random,50,5,flowshop,NOIDLE,FLOWTIME,uniform_random_50_5_01.txt,69274,450049,322223132
uniform,random,50,5,flowshop,NOIDLE,FLOWTIME,uniform_random_50_5_02.txt,79242,450046,325354425
uniform,random,50,5,flowshop,NOIDLE,FLOWTIME,uniform_random_50_5_03.txt,85630,450047,339233784
uniform,random,50,5,flowshop,NOIDLE,FLOWTIME,uniform_random_50_5_04.txt,86629,450031,333068471
uniform,random,50,5,flowshop,NOIDLE,FLOWTIME,uniform_random_50_5_05.txt,80202,450041,325302476
uniform,random,50,5,flowshop,NOIDLE,FLOWTIME,uniform_random_50_5_06.txt,85797,450060,316304865
uniform,random,50,5,flowshop,NOIDLE,FLOWTIME,uniform_random_50_5_07.txt,71054,450058,310896888
uniform,random,50,5,flowshop,NOIDLE,FLOWTIME,uniform_random_50_5_08.txt,103483,450086,307119011
uniform,random,50,5,flowshop,NOIDLE,FLOWTIME,uniform_random_50_5_09.txt,97641,450033,332443808
uniform,random,50,5,flowshop,NOIDLE,FLOWTIME,uniform_random_50_5_10.txt,83173,450036,328191706
uniform,random,50,5,flowshop,NOIDLE,MAKESPAN,uniform_random_50_5_01.txt,3001,450046,344130570
uniform,random,50,5,flowshop,NOIDLE,MAKESPAN,uniform_random_50_5_02.txt,3040,450030,361335209
uniform,random,50,5,flowshop,NOIDLE,MAKESPAN,uniform_random_50_5_03.txt,3217,450049,342400449
uniform,random,50,5,flowshop,NOIDLE,MAKESPAN,uniform_random_50_5_04.txt,3268,450043,340035254
uniform,random,50,5,flowshop,NOIDLE,MAKESPAN,uniform_random_50_5_05.txt,3128,450053,355420629
uniform,random,50,5,flowshop,NOIDLE,MAKESPAN,uniform_random_50_5_06.txt,3210,450055,339972644
uniform,random,50,5,flowshop,NOIDLE,MAKESPAN,uniform_random_50_5_07.txt,2828,450050,346215888
uniform,random,50,5,flowshop,NOIDLE,MAKESPAN,uniform_random_50_5_08.txt,3559,450030,339299400
uniform,random,50,5,flowshop,NOIDLE,MAKESPAN,uniform_random_50_5_09.txt,3474,450050,331485526
uniform,random,50,5,flowshop,NOIDLE,MAKESPAN,uniform_random_50_5_10.txt,3231,450034,341703827
uniform,random,50,5,flowshop,NOWAIT,FLOWTIME,uniform_random_50_5_01.txt,79812,450031,1483302636
uniform,random,50,5,flowshop,NOWAIT,FLOWTIME,uniform_random_50_5_02.txt,78290,450001,1509920916
uniform,random,50,5,flowshop,NOWAIT,FLOWTIME,uniform_random_50_5_03.txt,84910,450000,1548371657
uniform,random,50,5,flowshop,NOWAIT,FLOWTIME,uniform_random_50_5_04.txt,81064,450040,1524734827
uniform,random,50,5,flowshop,NOWAIT,FLOWTIME,uniform_random_50_5_05.txt,78729,450017,1556799911
uniform,random,50,5,flowshop,NOWAIT,FLOWTIME,uniform_random_50_5_06.txt,84767,450017,1444142019
uniform,random,50,5,flowshop,NOWAIT,FLOWTIME,uniform_random_50_5_07.txt,75149,450003,1510133371
uniform,random,50,5,flowshop,NOWAIT,FLOWTIME,uniform_random_50_5_08.txt,80347,450000,1539804617
uniform,random,50,5,flowshop,NOWAIT,FLOWTIME,uniform_random_50_5_09.txt,84822,450040,1460119971
uniform,random,50,5,flowshop,NOWAIT,FLOWTIME,uniform_random_50_5_10.txt,81901,450006,1501732827
uniform,random,50,5,flowshop,NOWAIT,MAKESPAN,uniform_random_50_5_01.txt,3289,450000,1765125469
uniform,random,50,5,flowshop,NOWAIT,MAKESPAN,uniform_random_50_5_02.txt,3222,450023,1745413629
uniform,random,50,5,flowshop,NOWAIT,MAKESPAN,uniform_random_50_5_03.txt,3420,450005,1692336405
uniform,random,50,5,flowshop,NOWAIT,MAKESPAN,uniform_random_50_5_04.txt,3273,450017,1794785408
uniform,random,50,5,flowshop,NOWAIT,MAKESPAN,uniform_random_50_5_05.txt,3187,450034,1857653299
uniform,random,50,5,flowshop,NOWAIT,MAKESPAN,uniform_random_50_5_06.txt,3363,450019,1749666176
uniform,random,50,5,flowshop,NOWAIT,MAKESPAN,uniform_random_50_5_07.txt,3128,450032,1784536085
uniform,random,50,5,flowshop,NOWAIT,MAKESPAN,uniform_random_50_5_08.txt,3252,450020,1795405022
uniform,random,50,5,flowshop,NOWAIT,MAKESPAN,uniform_random_50_5_09.txt,3444,450017,1795631903
uniform,random,50,5,flowshop,NOWAIT,MAKESPAN,uniform_random_50_5_10.txt,3305,450006,1723602472
uniform,random,50,5,flowshop,PERM,FLOWTIME,uniform_random_50_5_01.txt,67813,450014,652983147
uniform,random,50,5,flowshop,PERM,FLOWTIME,uniform_random_50_5_02.txt,66026,450046,659438919
uniform,random,50,5,flowshop,PERM,FLOWTIME,uniform_random_50_5_03.txt,70896,450019,697074305
uniform,random,50,5,flowshop,PERM,FLOWTIME,uniform_random_50_5_04.txt,66929,450022,666266873
uniform,random,50,5,flowshop,PERM,FLOWTIME,uniform_random_50_5_05.txt,65245,450021,688642295
uniform,random,50,5,flowshop,PERM,FLOWTIME,uniform_random_50_5_06.txt,70244,450015,711435375
uniform,random,50,5,flowshop,PERM,FLOWTIME,uniform_random_50_5_07.txt,62196,450010,712656910
uniform,random,50,5,flowshop,PERM,FLOWTIME,uniform_random_50_5_08.txt,67740,450015,666140284
uniform,random,50,5,flowshop,PERM,FLOWTIME,uniform_random_50_5_09.txt,71645,450000,747232919
uniform,random,50,5,flowshop,PERM,FLOWTIME,uniform_random_50_5_10.txt,67423,450015,652601150
uniform,random,50,5,flowshop,PERM,MAKESPAN,uniform_random_50_5_01.txt,2988,450001,3408525897
uniform,random,50,5,flowshop,PERM,MAKESPAN,uniform_random_50_5_02.txt,2776,450041,3558551568
uniform,random,50,5,flowshop,PERM,MAKESPAN,uniform_random_50_5_03.txt,2828,450012,3909800124
uniform,random,50,5,flowshop,PERM,MAKESPAN,uniform_random_50_5_04.txt,2845,450021,3632970904
uniform,random,50,5,flowshop,PERM,MAKESPAN,uniform_random_50_5_05.txt,2711,450007,3661109365
uniform,random,50,5,flowshop,PERM,MAKESPAN,uniform_random_50_5_06.txt,2834,450003,3932190660
uniform,random,50,5,flowshop,PERM,MAKESPAN,uniform_random_50_5_07.txt,2611,450000,3870730668
uniform,random,50,5,flowshop,PERM,MAKESPAN,uniform_random_50_5_08.txt,2798,450020,3794831000
uniform,random,50,5,flowshop,PERM,MAKESPAN,uniform_random_50_5_09.txt,3056,450004,3610269488
uniform,random,50,5,flowshop,PERM,MAKESPAN,uniform_random_50_5_10.txt,2867,450000,3676568348
uniform,random,50,10,flowshop,NOIDLE,FLOWTIME,uniform_random_50_10_01.txt,120332,900069,374813662
uniform,random,50,10,flowshop,NOIDLE,FLOWTIME,uniform_random_50_10_02.txt,118974,900060,377784365
uniform,random,50,10,flowshop,NOIDLE,FLOWTIME,uniform_random_50_10_03.txt,111965,900060,381425385
uniform,random,50,10,flowshop,NOIDLE,FLOWTIME,uniform_random_50_10_04.txt,129242,900060,377366223
uniform,random,50,10,flowshop,NOIDLE,FLOWTIME,uniform_random_50_10_05.txt,128897,900060,376378434
uniform,random,50,10,flowshop,NOIDLE,FLOWTIME,uniform_random_50_10_06.txt,107034,900060,379848380
uniform,random,50,10,flowshop,NOIDLE,FLOWTIME,uniform_random_50_10_07.txt,103265,900060,376506519
uniform,random,50,10,flowshop,NOIDLE,FLOWTIME,uniform_random_50_10_08.txt,131801,900060,371631891
uniform,random,50,10,flowshop,NOIDLE,FLOWTIME,uniform_random_50_10_09.txt,110652,900060,377857598
uniform,random,50,10,flowshop,NOIDLE,FLOWTIME,uniform_random_50_10_10.txt,110522,900060,376140771
uniform,random,50,10,flowshop,NOIDLE,MAKESPAN,uniform_random_50_10_01.txt,4042,900060,385471786
uniform,random,50,10,flowshop,NOIDLE,MAKESPAN,uniform_random_50_10_02.txt,3792,900060,381196588
uniform,random,50,10,flowshop,NOIDLE,MAKESPAN,uniform_random_50_10_03.txt,3667,900072,381497808
uniform,random,50,10,flowshop,NOIDLE,MAKESPAN,uniform_random_50_10_04.txt,3932,900060,385207914
uniform,random,50,10,flowshop,NOIDLE,MAKESPAN,uniform_random_50_10_05.txt,4140,900060,386197024
uniform,random,50,10,flowshop,NOIDLE,MAKESPAN,uniform_random_50_10_06.txt,3659,900060,385493302
uniform,random,50,10,flowshop,NOIDLE,MAKESPAN,uniform_random_50_10_07.txt,3472,900060,385703873
uniform,random,50,10,flowshop,NOIDLE,MAKESPAN,uniform_random_50_10_08.txt,3990,900060,385191357
uniform,random,50,10,flowshop,NOIDLE,MAKESPAN,uniform_random_50_10_09.txt,3468,900060,382487514
uniform,random,50,10,flowshop,NOIDLE,MAKESPAN,uniform_random_50_10_10.txt,3543,900060,386860621
uniform,random,50,10,flowshop,NOWAIT,FLOWTIME,uniform_random_50_10_01.txt,115145,900000,3004884341
uniform,random,50,10,flowshop,NOWAIT,FLOWTIME,uniform_random_50_10_02.txt,110162,900000,2922422813
uniform,random,50,10,flowshop,NOWAIT,FLOWTIME,uniform_random_50_10_03.txt,114145,900000,2975520419
uniform,random,50,10,flowshop,NOWAIT,FLOWTIME,uniform_random_50_10_04.txt,112677,900000,3086315913
uniform,random,50,10,flowshop,NOWAIT,FLOWTIME,uniform_random_50_10_05.txt,110707,900000,3083167769
uniform,random,50,10,flowshop,NOWAIT,FLOWTIME,uniform_random_50_10_06.txt,115076,900000,3005754534
uniform,random,50,10,flowshop,NOWAIT,FLOWTIME,uniform_random_50_10_07.txt,115312,900000,2967801876
uniform,random,50,10,flowshop,NOWAIT,FLOWTIME,uniform_random_50_10_08.txt,116056,900000,2951307183
uniform,random,50,10,flowshop,NOWAIT,FLOWTIME,uniform_random_50_10_09.txt,109859,900000,2932862430
uniform,random,50,10,flowshop,NOWAIT,FLOWTIME,uniform_random_50_10_10.txt,115334,900000,3095791634
uniform,random,50,10,flowshop,NOWAIT,MAKESPAN,uniform_random_50_10_01.txt,4361,900000,3499282889
uniform,random,50,10,flowshop,NOWAIT,MAKESPAN,uniform_random_50_10_02.txt,4187,900000,3588006562
uniform,random,50,10,flowshop,NOWAIT,MAKESPAN,uniform_random_50_10_03.txt,4332,900000,3498536661
uniform,random,50,10,flowshop,NOWAIT,MAKESPAN,uniform_random_50_10_04.txt,4256,900000,3512591078
uniform,random,50,10,flowshop,NOWAIT,MAKESPAN,uniform_random_50_10_05.txt,4235,900000,3411281976
uniform,random,50,10,flowshop,NOWAIT,MAKESPAN,uniform_random_50_10_06.txt,4350,900000,3523549980
uniform,random,50,10,flowshop,NOWAIT,MAKESPAN,uniform_random_50_10_07.txt,4388,900000,3442027759
uniform,random,50,10,flowshop,NOWAIT,MAKESPAN,uniform_random_50_10_08.txt,4476,900000,3458446656
uniform,random,50,10,flowshop,NOWAIT,MAKESPAN,uniform_random_50_10_09.txt,4153,900000,3360531534
uniform,random,50,10,flowshop,NOWAIT,MAKESPAN,uniform_random_50_10_10.txt,4355,900000,3547507454
uniform,random,50,10,flowshop,PERM,FLOWTIME,uniform_random_50_10_01.txt,88670,900027,854225177
uniform,random,50,10,flowshop,PERM,FLOWTIME,uniform_random_50_10_02.txt,84801,900029,835432464
uniform,random,50,10,flowshop,PERM,FLOWTIME,uniform_random_50_10_03.txt,88269,900028,840274163
uniform,random,50,10,flowshop,PERM,FLOWTIME,uniform_random_50_10_04.txt,87557,900028,849099097
uniform,random,50,10,flowshop,PERM,FLOWTIME,uniform_random_50_10_05.txt,84559,900029,834515318
uniform,random,50,10,flowshop,PERM,FLOWTIME,uniform_random_50_10_06.txt,84811,900027,852729859
uniform,random,50,10,flowshop,PERM,FLOWTIME,uniform_random_50_10_07.txt,87115,900028,849017356
uniform,random,50,10,flowshop,PERM,FLOWTIME,uniform_random_50_10_08.txt,89584,900028,847603900
uniform,random,50,10,flowshop,PERM,FLOWTIME,uniform_random_50_10_09.txt,84371,900029,830093991
uniform,random,50,10,flowshop,PERM,FLOWTIME,uniform_random_50_10_10.txt,87500,900029,842333295
uniform,random,50,10,flowshop,PERM,MAKESPAN,uniform_random_50_10_01.txt,3181,900000,5484296032
uniform,random,50,10,flowshop,PERM,MAKESPAN,uniform_random_50_10_02.txt,3070,900000,5453399431
uniform,random,50,10,flowshop,PERM,MAKESPAN,uniform_random_50_10_03.txt,3101,900000,5467148860
uniform,random,50,10,flowshop,PERM,MAKESPAN,uniform_random_50_10_04.txt,3104,900000,5484034283
uniform,random,50,10,flowshop,PERM,MAKESPAN,uniform_random_50_10_05.txt,3156,900000,5528324370
uniform,random,50,10,flowshop,PERM,MAKESPAN,uniform_random_50_10_06.txt,3115,900000,5552402335
uniform,random,50,10,flowshop,PERM,MAKESPAN,uniform_random_50_10_07.txt,3154,900000,5512059807
uniform,random,50,10,flowshop,PERM,MAKESPAN,uniform_random_50_10_08.txt,3115,900000,5424804429
uniform,random,50,10,flowshop,PERM,MAKESPAN,uniform_random_50_10_09.txt,2960,900000,5385801006
uniform,random,50,10,flowshop,PERM,MAKESPAN,uniform_random_50_10_10.txt,3060,900000,5502813104
uniform,random,100,20,flowshop,NOIDLE,FLOWTIME,uniform_random_100_20_06.txt,593497,3600923,388716445
uniform,random,100,20,flowshop,NOIDLE,FLOWTIME,uniform_random_100_20_07.txt,575167,3601047,365067645
uniform,random,100,20,flowshop,NOIDLE,FLOWTIME,uniform_random_100_20_08.txt,590121,3601002,359869021
uniform,random,100,20,flowshop,NOIDLE,FLOWTIME,uniform_random_100_20_09.txt,576025,3601049,362969255
uniform,random,100,20,flowshop,NOIDLE,FLOWTIME,uniform_random_100_20_10.txt,600619,3601066,371446377
uniform,random,100,20,flowshop,NOIDLE,MAKESPAN,uniform_random_100_20_06.txt,8726,3600928,391498412
uniform,random,100,20,flowshop,NOIDLE,MAKESPAN,uniform_random_100_20_07.txt,8306,3601018,365720191
uniform,random,100,20,flowshop,NOIDLE,MAKESPAN,uniform_random_100_20_08.txt,8918,3601040,374354022
uniform,random,100,20,flowshop,NOIDLE,MAKESPAN,uniform_random_100_20_09.txt,8518,3601033,368626195
uniform,random,100,20,flowshop,NOIDLE,MAKESPAN,uniform_random_100_20_10.txt,9198,3601080,367015774
uniform,random,100,20,flowshop,NOWAIT,FLOWTIME,uniform_random_100_20_06.txt,571574,3600014,12139116439
uniform,random,100,20,flowshop,NOWAIT,FLOWTIME,uniform_random_100_20_07.txt,559217,3600054,7691890106
uniform,random,100,20,flowshop,NOWAIT,FLOWTIME,uniform_random_100_20_08.txt,552620,3600056,7487816467
uniform,random,100,20,flowshop,NOWAIT,FLOWTIME,uniform_random_100_20_09.txt,562124,3600051,7503701434
uniform,random,100,20,flowshop,NOWAIT,FLOWTIME,uniform_random_100_20_10.txt,561433,3600050,7727045410
uniform,random,100,20,flowshop,NOWAIT,MAKESPAN,uniform_random_100_20_06.txt,10764,3600015,15606757857
uniform,random,100,20,flowshop,NOWAIT,MAKESPAN,uniform_random_100_20_07.txt,10596,3600030,9796580286
uniform,random,100,20,flowshop,NOWAIT,MAKESPAN,uniform_random_100_20_08.txt,10575,3600030,9309288403
uniform,random,100,20,flowshop,NOWAIT,MAKESPAN,uniform_random_100_20_09.txt,10753,3600030,9002417899
